app_id,lib_name,lib_type,TargetedAds,MobileAnalytics,Analytics,AnyTrackingLibrary
com.ninjacoin,Github,Utility,False,False,False,False
com.ninjacoin,Facebook,Social networking service,False,False,False,False
com.ninjacoin,Adobe,Utility,False,False,False,False
com.signkeys.wallet.portfolio,Crashlytics,Utilities,False,False,False,False
com.signkeys.wallet.portfolio,Google Ads,Targeted ads,True,False,False,True
org.bitcoinox.bitcoinoxwallet,Google Ads,Targeted ads,True,False,False,True
com.Android.Inc.bitwallet,Github,Utility,False,False,False,False
com.Android.Inc.bitwallet,Intuit,Payment,False,False,False,False
com.Android.Inc.bitwallet,Bumptech,Utility,False,False,False,False
org.guapcoin.multiwallet,Google Ads,Targeted ads,True,False,False,True
com.androidwallet,Squareup,Payment,False,False,False,False
com.androidwallet,Github,Utility,False,False,False,False
com.androidwallet,Crashlytics,Utilities,False,False,False,False
com.androidwallet,Bumptech,Utility,False,False,False,False
com.androidwallet,Google Ads,Targeted ads,True,False,False,True
com.coinfalcon.mobile,Crashlytics,Utilities,False,False,False,False
com.coinfalcon.mobile,Facebook,Social networking service,False,False,False,False
com.coinfalcon.mobile,Adobe,Utility,False,False,False,False
com.coinfalcon.mobile,Google Ads,Targeted ads,True,False,False,True
com.ripio.android,Facebook,Social networking service,False,False,False,False
com.ripio.android,Appsflyer,Targeted ads,True,False,False,True
co.bacoor.keyring,Github,Utility,False,False,False,False
co.bacoor.keyring,Facebook,Social networking service,False,False,False,False
co.bacoor.keyring,Adobe,Utility,False,False,False,False
co.bacoor.keyring,Bumptech,Utility,False,False,False,False
com.bitnovo.app,Facebook,Social networking service,False,False,False,False
com.bitnovo.app,Bumptech,Utility,False,False,False,False
com.bitnovo.app,Jakewharton,Ui component,False,False,False,False
com.bitnovo.app,Squareup,Payment,False,False,False,False
com.mercuryo.app,Jakewharton,Ui component,False,False,False,False
com.mercuryo.app,Fasterxml,Utility,False,False,False,False
com.mercuryo.app,Github,Utility,False,False,False,False
com.mercuryo.app,Chartboost,Targeted ads,True,False,False,True
com.mercuryo.app,Facebook,Social networking service,False,False,False,False
com.mercuryo.app,Appsflyer,Targeted ads,True,False,False,True
com.mercuryo.app,Bumptech,Utility,False,False,False,False
com.mercuryo.app,Google Ads,Targeted ads,True,False,False,True
com.mercuryo.app,Squareup,Payment,False,False,False,False
kr.co.keypair.keywalletTouch,Facebook,Social networking service,False,False,False,False
kr.co.keypair.keywalletTouch,Adobe,Utility,False,False,False,False
com.lobstr.client,Fasterxml,Utility,False,False,False,False
com.lobstr.client,Github,Utility,False,False,False,False
com.lobstr.client,Bumptech,Utility,False,False,False,False
com.lobstr.client,Google Ads,Targeted ads,True,False,False,True
com.lobstr.client,Squareup,Payment,False,False,False,False
io.rapids.network.wallet,Github,Utility,False,False,False,False
io.rapids.network.wallet,Facebook,Social networking service,False,False,False,False
io.rapids.network.wallet,Adobe,Utility,False,False,False,False
io.rapids.network.wallet,Google Ads,Targeted ads,True,False,False,True
com.ethlimited,Facebook,Social networking service,False,False,False,False
com.ethlimited,Adobe,Utility,False,False,False,False
com.ethlimited,Bumptech,Utility,False,False,False,False
com.t7.wether,Crashlytics,Utilities,False,False,False,False
com.t7.wether,Google Ads,Targeted ads,True,False,False,True
com.qcan.mobile.bitcoin.wallet,Google Ads,Targeted ads,True,False,False,True
co.satoshiwallet.app,Squareup,Payment,False,False,False,False
co.satoshiwallet.app,Github,Utility,False,False,False,False
co.satoshiwallet.app,Facebook,Social networking service,False,False,False,False
co.satoshiwallet.app,Adobe,Utility,False,False,False,False
co.satoshiwallet.app,Google Ads,Targeted ads,True,False,False,True
com.bit.btcwallet,Unity3d,Game engine,False,False,False,False
io.safepal.wallet,Github,Utility,False,False,False,False
com.kesemwalletapp,Google Ads,Targeted ads,True,False,False,True
com.kesemwalletapp,Crashlytics,Utilities,False,False,False,False
com.kesemwalletapp,Facebook,Social networking service,False,False,False,False
com.kesemwalletapp,Adobe,Utility,False,False,False,False
com.kesemwalletapp,Bumptech,Utility,False,False,False,False
com.kesemwalletapp,Google Analytics,Mobile analytics,False,True,False,True
com.kr.iotrust.dcent.wallet,Kenai,Development aid,False,False,False,False
com.kr.iotrust.dcent.wallet,Squareup,Payment,False,False,False,False
com.kr.iotrust.dcent.wallet,Fasterxml,Utility,False,False,False,False
com.kr.iotrust.dcent.wallet,Github,Utility,False,False,False,False
com.kr.iotrust.dcent.wallet,Facebook,Social networking service,False,False,False,False
com.kr.iotrust.dcent.wallet,Bumptech,Utility,False,False,False,False
exchange.einstein.mobile.release,Github,Utility,False,False,False,False
exchange.einstein.mobile.release,Facebook,Social networking service,False,False,False,False
exchange.einstein.mobile.release,Adobe,Utility,False,False,False,False
exchange.einstein.mobile.release,Bumptech,Utility,False,False,False,False
exchange.einstein.mobile.release,Google Ads,Targeted ads,True,False,False,True
com.XcelTrip.XcelPay,Fasterxml,Utility,False,False,False,False
com.XcelTrip.XcelPay,Crashlytics,Utilities,False,False,False,False
com.XcelTrip.XcelPay,Facebook,Social networking service,False,False,False,False
com.XcelTrip.XcelPay,Adobe,Utility,False,False,False,False
com.XcelTrip.XcelPay,Google Ads,Targeted ads,True,False,False,True
com.XcelTrip.XcelPay,Squareup,Payment,False,False,False,False
com.enjin.mobile.wallet,Squareup,Payment,False,False,False,False
com.enjin.mobile.wallet,Push,Utility,False,False,False,False
tw.org.freewallet.app,Facebook,Social networking service,False,False,False,False
tw.org.freewallet.app,Appsflyer,Targeted ads,True,False,False,True
tw.org.freewallet.app,Phonegap,Utility,False,False,False,False
tw.org.freewallet.app,Adobe,Utility,False,False,False,False
tw.org.freewallet.app,Google Ads,Targeted ads,True,False,False,True
tw.org.freewallet.app,Google Analytics,Mobile analytics,False,True,False,True
com.getchange.wallet.cordova,adjust,Mobile analytics,False,True,False,True
com.getchange.wallet.cordova,Squareup,Payment,False,False,False,False
com.getchange.wallet.cordova,Google Ads,Targeted ads,True,False,False,True
com.getchange.wallet.cordova,Google Analytics,Mobile analytics,False,True,False,True
com.wallet.crypto.trustapp,Github,Utility,False,False,False,False
com.wallet.crypto.trustapp,Bumptech,Utility,False,False,False,False
com.wallet.crypto.trustapp,Google Ads,Targeted ads,True,False,False,True
com.fox.one,Github,Utility,False,False,False,False
com.fox.one,Umeng,Mobile analytics,False,True,False,True
com.fox.one,Tencent,Targeted ads,True,False,False,True
com.fox.one,Amazonaws,Utility,False,False,False,False
com.fox.one,Bumptech,Utility,False,False,False,False
com.dowallet,Crashlytics,Utilities,False,False,False,False
com.dowallet,Facebook,Social networking service,False,False,False,False
com.dowallet,Appsflyer,Targeted ads,True,False,False,True
com.dowallet,Adobe,Utility,False,False,False,False
com.dowallet,Google Ads,Targeted ads,True,False,False,True
com.crypto.multiwallet,Phonegap,Utility,False,False,False,False
com.crypto.multiwallet,Google Ads,Targeted ads,True,False,False,True
org.topnetwork.hiwallet,Fasterxml,Utility,False,False,False,False
org.topnetwork.hiwallet,Bumptech,Utility,False,False,False,False
org.topnetwork.hiwallet,Google Ads,Targeted ads,True,False,False,True
etherio.wallet.com,Fasterxml,Utility,False,False,False,False
etherio.wallet.com,Github,Utility,False,False,False,False
etherio.wallet.com,Bumptech,Utility,False,False,False,False
etherio.wallet.com,Google Ads,Targeted ads,True,False,False,True
etherio.wallet.com,Kenai,Development aid,False,False,False,False
etherio.wallet.com,Squareup,Payment,False,False,False,False
etherio.wallet.com,Mixpanel,Mobile analytics,False,True,False,True
com.coinbase.android,Github,Utility,False,False,False,False
com.coinbase.android,Facebook,Social networking service,False,False,False,False
com.coinbase.android,Google Ads,Targeted ads,True,False,False,True
com.coinbase.android,Appsflyer,Targeted ads,True,False,False,True
com.coinbase.android,Adobe,Utility,False,False,False,False
com.coinbase.android,Jakewharton,Ui component,False,False,False,False
com.coinbase.android,Paypal,Payment,False,False,False,False
fr.acinq.phoenix.mainnet,Fasterxml,Utility,False,False,False,False
fr.acinq.phoenix.mainnet,Github,Utility,False,False,False,False
fr.acinq.phoenix.mainnet,Squareup,Payment,False,False,False,False
org.coinid.wallet.tbtc,Github,Utility,False,False,False,False
org.coinid.wallet.tbtc,Facebook,Social networking service,False,False,False,False
org.coinid.wallet.tbtc,Adobe,Utility,False,False,False,False
org.coinid.wallet.tgrs,Github,Utility,False,False,False,False
org.coinid.wallet.tgrs,Facebook,Social networking service,False,False,False,False
org.coinid.wallet.tgrs,Adobe,Utility,False,False,False,False
org.coinid.wallet.btc,Github,Utility,False,False,False,False
org.coinid.wallet.btc,Facebook,Social networking service,False,False,False,False
org.coinid.wallet.btc,Adobe,Utility,False,False,False,False
org.coinid.wallet.grs,Github,Utility,False,False,False,False
org.coinid.wallet.grs,Facebook,Social networking service,False,False,False,False
org.coinid.wallet.grs,Adobe,Utility,False,False,False,False
org.coinid.wallet.xmy,Github,Utility,False,False,False,False
org.coinid.wallet.xmy,Facebook,Social networking service,False,False,False,False
org.coinid.wallet.xmy,Adobe,Utility,False,False,False,False
com.eofinance,Github,Utility,False,False,False,False
com.eofinance,Facebook,Social networking service,False,False,False,False
com.eofinance,Appsflyer,Targeted ads,True,False,False,True
com.eofinance,Adobe,Utility,False,False,False,False
com.eofinance,Bumptech,Utility,False,False,False,False
com.eofinance,Google Ads,Targeted ads,True,False,False,True
cash.klever.blockchain.wallet,Github,Utility,False,False,False,False
cash.klever.blockchain.wallet,Crashlytics,Utilities,False,False,False,False
cash.klever.blockchain.wallet,Facebook,Social networking service,False,False,False,False
cash.klever.blockchain.wallet,Adobe,Utility,False,False,False,False
cash.klever.blockchain.wallet,Bumptech,Utility,False,False,False,False
cash.klever.blockchain.wallet,Google Ads,Targeted ads,True,False,False,True
io.goldwallet.wallet,Github,Utility,False,False,False,False
io.goldwallet.wallet,Facebook,Social networking service,False,False,False,False
io.goldwallet.wallet,Adobe,Utility,False,False,False,False
io.goldwallet.wallet,Bumptech,Utility,False,False,False,False
io.goldwallet.wallet,Google Ads,Targeted ads,True,False,False,True
it.inbitcoin.altana,Fasterxml,Utility,False,False,False,False
it.inbitcoin.altana,Jakewharton,Ui component,False,False,False,False
com.bitrue.currency.exchange,Squareup,Payment,False,False,False,False
com.bitrue.currency.exchange,Twitter,Social networking service,False,False,False,False
com.bitrue.currency.exchange,Github,Utility,False,False,False,False
com.bitrue.currency.exchange,Crashlytics,Utilities,False,False,False,False
com.bitrue.currency.exchange,Facebook,Social networking service,False,False,False,False
com.bitrue.currency.exchange,Google Ads,Targeted ads,True,False,False,True
com.bitrue.currency.exchange,Google Analytics,Mobile analytics,False,True,False,True
com.xcoex.mobile,adjust,Mobile analytics,False,True,False,True
com.xcoex.mobile,Google Ads,Targeted ads,True,False,False,True
com.xcoex.mobile,Google Analytics,Mobile analytics,False,True,False,True
com.xcoex.mobile,Squareup,Payment,False,False,False,False
com.xcoex.mobile,Phonegap,Utility,False,False,False,False
jp.coincheck.android,adjust,Mobile analytics,False,True,False,True
jp.coincheck.android,Github,Utility,False,False,False,False
jp.coincheck.android,Squareup,Payment,False,False,False,False
jp.coincheck.android,Google Ads,Targeted ads,True,False,False,True
jp.coincheck.android,Google Analytics,Mobile analytics,False,True,False,True
com.counos,Fasterxml,Utility,False,False,False,False
com.counos,Facebook,Social networking service,False,False,False,False
com.counos,Adobe,Utility,False,False,False,False
com.counos,Google Ads,Targeted ads,True,False,False,True
com.bitcoinofamerica.wallet,Squareup,Payment,False,False,False,False
com.bitcoinofamerica.wallet,Facebook,Social networking service,False,False,False,False
com.bitcoinofamerica.wallet,Adobe,Utility,False,False,False,False
com.bitcoinofamerica.wallet,Google Ads,Targeted ads,True,False,False,True
com.bixin.bixin_android,Github,Utility,False,False,False,False
com.bixin.bixin_android,Bumptech,Utility,False,False,False,False
com.bixin.bixin_android,Weibo,Social networking service,False,False,False,False
com.bixin.bixin_android,Tencent,Targeted ads,True,False,False,True
com.coinomi.wallet,Squareup,Payment,False,False,False,False
com.coinomi.wallet,Fasterxml,Utility,False,False,False,False
com.coinomi.wallet,Google Ads,Targeted ads,True,False,False,True
net.walletharcomia.android,Intuit,Payment,False,False,False,False
net.walletharcomia.android,Squareup,Payment,False,False,False,False
net.walletharcomia.android,Github,Utility,False,False,False,False
net.walletharcomia.android,Crashlytics,Utilities,False,False,False,False
net.walletharcomia.android,Google Ads,Targeted ads,True,False,False,True
io.muun.apollo,Fasterxml,Utility,False,False,False,False
io.muun.apollo,Facebook,Social networking service,False,False,False,False
io.muun.apollo,Bumptech,Utility,False,False,False,False
com.bitazza.android,adjust,Mobile analytics,False,True,False,True
com.bitazza.android,Github,Utility,False,False,False,False
com.bitazza.android,Squareup,Payment,False,False,False,False
com.bitazza.android,Bumptech,Utility,False,False,False,False
com.bitazza.android,Google Ads,Targeted ads,True,False,False,True
capital.spatium.wallet,Github,Utility,False,False,False,False
capital.spatium.wallet,Phonegap,Utility,False,False,False,False
capital.spatium.wallet,Google Ads,Targeted ads,True,False,False,True
com.oracle.wallet,Squareup,Payment,False,False,False,False
com.oracle.wallet,Fasterxml,Utility,False,False,False,False
com.oracle.wallet,Bumptech,Utility,False,False,False,False
com.oracle.wallet,Google Ads,Targeted ads,True,False,False,True
co.edgesecure.app,Squareup,Payment,False,False,False,False
co.edgesecure.app,Facebook,Social networking service,False,False,False,False
co.edgesecure.app,Adobe,Utility,False,False,False,False
co.edgesecure.app,Google Ads,Targeted ads,True,False,False,True
com.bitpapa,Facebook,Social networking service,False,False,False,False
com.bitpapa,Google Ads,Targeted ads,True,False,False,True
io.hexawallet.hexa,Fasterxml,Utility,False,False,False,False
io.hexawallet.hexa,Facebook,Social networking service,False,False,False,False
io.hexawallet.hexa,Adobe,Utility,False,False,False,False
io.hexawallet.hexa,Bumptech,Utility,False,False,False,False
io.hexawallet.hexa,Google Ads,Targeted ads,True,False,False,True
kuna.beta,Squareup,Payment,False,False,False,False
kuna.beta,Mixpanel,Mobile analytics,False,True,False,True
kuna.beta,Twitter,Social networking service,False,False,False,False
kuna.beta,Github,Utility,False,False,False,False
kuna.beta,Bumptech,Utility,False,False,False,False
kuna.beta,Appboy,Targeted ads,True,False,False,True
kuna.beta,Google Ads,Targeted ads,True,False,False,True
com.callsfreecalls.android,Fasterxml,Utility,False,False,False,False
com.callsfreecalls.android,Crashlytics,Utilities,False,False,False,False
com.callsfreecalls.android,Facebook,Social networking service,False,False,False,False
com.callsfreecalls.android,Applovin,Targeted ads,True,False,False,True
com.callsfreecalls.android,Google Ads,Targeted ads,True,False,False,True
com.callsfreecalls.android,AppLovin,Targeted ads,True,False,False,True
com.callsfreecalls.android,Nostra13,Utility,False,False,False,False
com.callsfreecalls.android,Kenai,Development aid,False,False,False,False
com.callsfreecalls.android,Squareup,Payment,False,False,False,False
com.callsfreecalls.android,Pollfish,Targeted ads,True,False,False,True
com.callsfreecalls.android,StartApp,Targeted ads,True,False,False,True
com.callsfreecalls.android,Tapjoy,Targeted ads,True,False,False,True
com.callsfreecalls.android,Vungle,Targeted ads,True,False,False,True
com.callsfreecalls.android,ironSource,Targeted ads,True,False,False,True
com.callsfreecalls.android,TapJoy,Targeted ads,True,False,False,True
com.beecrypt.beecrypthd,Github,Utility,False,False,False,False
com.beecrypt.beecrypthd,Jakewharton,Ui component,False,False,False,False
com.beecrypt.beecrypthd,Googlecode,Development aid,False,False,False,False
com.beecrypt.beecrypthd,Fasterxml,Utility,False,False,False,False
com.beecrypt.beecrypthd,Bumptech,Utility,False,False,False,False
im.token.app99,Crashlytics,Utilities,False,False,False,False
im.token.app99,Adobe,Utility,False,False,False,False
im.token.app99,Squareup,Payment,False,False,False,False
im.token.app99,Bumptech,Utility,False,False,False,False
im.token.app99,Facebook,Social networking service,False,False,False,False
im.token.app99,Tencent,Targeted ads,True,False,False,True
im.token.app99,Fasterxml,Utility,False,False,False,False
im.token.app99,Github,Utility,False,False,False,False
com.incognito.wallet,Jcraft,Utility,False,False,False,False
com.incognito.wallet,Push,Utility,False,False,False,False
com.incognito.wallet,Fasterxml,Utility,False,False,False,False
com.incognito.wallet,Crashlytics,Utilities,False,False,False,False
com.incognito.wallet,Facebook,Social networking service,False,False,False,False
com.incognito.wallet,Adobe,Utility,False,False,False,False
com.incognito.wallet,Google Ads,Targeted ads,True,False,False,True
com.youhodler.youhodler,Mixpanel,Mobile analytics,False,True,False,True
com.youhodler.youhodler,adjust,Mobile analytics,False,True,False,True
com.youhodler.youhodler,Github,Utility,False,False,False,False
com.youhodler.youhodler,Facebook,Social networking service,False,False,False,False
com.youhodler.youhodler,Bumptech,Utility,False,False,False,False
com.youhodler.youhodler,Google Ads,Targeted ads,True,False,False,True
com.youhodler.youhodler,Google Analytics,Mobile analytics,False,True,False,True
com.youhodler.youhodler,Squareup,Payment,False,False,False,False
com.neobitcoin.wallet,Facebook,Social networking service,False,False,False,False
com.neobitcoin.wallet,Bumptech,Utility,False,False,False,False
com.neobitcoin.wallet,Google Ads,Targeted ads,True,False,False,True
com.neobitcoin.wallet,Google Analytics,Mobile analytics,False,True,False,True
com.bitcoin.mwallet,Fasterxml,Utility,False,False,False,False
com.bitcoin.mwallet,Github,Utility,False,False,False,False
com.bitcoin.mwallet,Facebook,Social networking service,False,False,False,False
com.bitcoin.mwallet,Squareup,Payment,False,False,False,False
com.bitcoin.mwallet,Google Ads,Targeted ads,True,False,False,True
com.bitcoin.mwallet,Jakewharton,Ui component,False,False,False,False
com.bitcoin.mwallet,Bumptech,Utility,False,False,False,False
com.kubi.kucoin,Bumptech,Utility,False,False,False,False
com.kubi.kucoin,Jakewharton,Ui component,False,False,False,False
com.kubi.kucoin,Squareup,Payment,False,False,False,False
com.kubi.kucoin,Tencent,Targeted ads,True,False,False,True
com.coinhako,Github,Utility,False,False,False,False
com.coinhako,Bumptech,Utility,False,False,False,False
com.coinhako,Google Ads,Targeted ads,True,False,False,True
com.plutus.wallet,Fasterxml,Utility,False,False,False,False
com.plutus.wallet,Github,Utility,False,False,False,False
com.plutus.wallet,Crashlytics,Utilities,False,False,False,False
com.plutus.wallet,Appsflyer,Targeted ads,True,False,False,True
com.plutus.wallet,Google Ads,Targeted ads,True,False,False,True
com.medishares.android,Fasterxml,Utility,False,False,False,False
com.medishares.android,Github,Utility,False,False,False,False
com.medishares.android,Facebook,Social networking service,False,False,False,False
com.medishares.android,Bumptech,Utility,False,False,False,False
com.medishares.android,Google Ads,Targeted ads,True,False,False,True
com.medishares.android,Kenai,Development aid,False,False,False,False
com.medishares.android,Squareup,Payment,False,False,False,False
com.medishares.android,Tencent,Targeted ads,True,False,False,True
com.trusteewallet,Github,Utility,False,False,False,False
com.trusteewallet,Crashlytics,Utilities,False,False,False,False
com.trusteewallet,Facebook,Social networking service,False,False,False,False
com.trusteewallet,Adobe,Utility,False,False,False,False
com.trusteewallet,Google Ads,Targeted ads,True,False,False,True
com.ezdefi,Facebook,Social networking service,False,False,False,False
com.ezdefi,Adobe,Utility,False,False,False,False
com.ezdefi,Google Ads,Targeted ads,True,False,False,True
com.crypterium,Github,Utility,False,False,False,False
com.crypterium,Facebook,Social networking service,False,False,False,False
com.crypterium,Flurry,Analytics,False,False,True,True
com.crypterium,Appsflyer,Targeted ads,True,False,False,True
com.crypterium,Bumptech,Utility,False,False,False,False
com.crypterium,Jakewharton,Ui component,False,False,False,False
com.crypterium,Squareup,Payment,False,False,False,False
com.crypterium,Google Ads,Targeted ads,True,False,False,True
co.bacoor.android.hbwallet,Github,Utility,False,False,False,False
co.bacoor.android.hbwallet,Facebook,Social networking service,False,False,False,False
co.bacoor.android.hbwallet,Adobe,Utility,False,False,False,False
co.bacoor.android.hbwallet,Bumptech,Utility,False,False,False,False
co.bacoor.android.hbwallet,Google Ads,Targeted ads,True,False,False,True
com.theblockchain.coinus.wallet,Kenai,Development aid,False,False,False,False
com.theblockchain.coinus.wallet,Fasterxml,Utility,False,False,False,False
com.theblockchain.coinus.wallet,Github,Utility,False,False,False,False
com.theblockchain.coinus.wallet,Bumptech,Utility,False,False,False,False
com.theblockchain.coinus.wallet,Google Ads,Targeted ads,True,False,False,True
com.bitpie,Fasterxml,Utility,False,False,False,False
com.bitpie,Squareup,Payment,False,False,False,False
io.bluewallet.bluewallet,Facebook,Social networking service,False,False,False,False
io.bluewallet.bluewallet,Adobe,Utility,False,False,False,False
com.dok.wallet,Fasterxml,Utility,False,False,False,False
com.dok.wallet,Appsflyer,Targeted ads,True,False,False,True
com.dok.wallet,Bumptech,Utility,False,False,False,False
com.dok.wallet,Google Ads,Targeted ads,True,False,False,True
com.dok.wallet,Jakewharton,Ui component,False,False,False,False
com.dok.wallet,Kenai,Development aid,False,False,False,False
com.dok.wallet,Squareup,Payment,False,False,False,False
com.pumapay.pumawallet,Fasterxml,Utility,False,False,False,False
com.pumapay.pumawallet,Appsflyer,Targeted ads,True,False,False,True
com.pumapay.pumawallet,Bumptech,Utility,False,False,False,False
com.pumapay.pumawallet,Google Ads,Targeted ads,True,False,False,True
com.pumapay.pumawallet,Jakewharton,Ui component,False,False,False,False
com.pumapay.pumawallet,Kenai,Development aid,False,False,False,False
com.pumapay.pumawallet,Squareup,Payment,False,False,False,False
com.drcrypto.wallet,Fasterxml,Utility,False,False,False,False
com.drcrypto.wallet,Appsflyer,Targeted ads,True,False,False,True
com.drcrypto.wallet,Bumptech,Utility,False,False,False,False
com.drcrypto.wallet,Google Ads,Targeted ads,True,False,False,True
com.drcrypto.wallet,Jakewharton,Ui component,False,False,False,False
com.drcrypto.wallet,Kenai,Development aid,False,False,False,False
com.drcrypto.wallet,Squareup,Payment,False,False,False,False
com.iMe.android,Fasterxml,Utility,False,False,False,False
com.iMe.android,Github,Utility,False,False,False,False
com.iMe.android,COREMEDIA,Utility,False,False,False,False
com.iMe.android,Bumptech,Utility,False,False,False,False
com.iMe.android,Google Ads,Targeted ads,True,False,False,True
com.iMe.android,Googlecode,Development aid,False,False,False,False
com.iMe.android,Squareup,Payment,False,False,False,False
coin98.crypto.finance.media,Github,Utility,False,False,False,False
coin98.crypto.finance.media,Facebook,Social networking service,False,False,False,False
coin98.crypto.finance.media,Google Ads,Targeted ads,True,False,False,True
coin98.crypto.finance.media,Adobe,Utility,False,False,False,False
coin98.crypto.finance.media,Bumptech,Utility,False,False,False,False
com.aax.exchange,Github,Utility,False,False,False,False
com.aax.exchange,Crashlytics,Utilities,False,False,False,False
com.aax.exchange,Facebook,Social networking service,False,False,False,False
com.aax.exchange,Bumptech,Utility,False,False,False,False
com.aax.exchange,Baidu,Targeted ads,True,False,False,True
com.aax.exchange,Google Ads,Targeted ads,True,False,False,True
com.aax.exchange,Google Analytics,Mobile analytics,False,True,False,True
com.aax.exchange,Jakewharton,Ui component,False,False,False,False
com.aax.exchange,Kochava,Mobile analytics,False,True,False,True
com.aax.exchange,Squareup,Payment,False,False,False,False
com.aax.exchange,Tencent,Targeted ads,True,False,False,True
com.aax.exchange,Novell,Development aid,False,False,False,False
io.infinito.wallet,Jakewharton,Ui component,False,False,False,False
io.infinito.wallet,Squareup,Payment,False,False,False,False
io.infinito.wallet,Github,Utility,False,False,False,False
io.infinito.wallet,Facebook,Social networking service,False,False,False,False
io.infinito.wallet,Appsflyer,Targeted ads,True,False,False,True
io.infinito.wallet,Adobe,Utility,False,False,False,False
io.infinito.wallet,Bumptech,Utility,False,False,False,False
io.infinito.wallet,Google Ads,Targeted ads,True,False,False,True
io.infinito.wallet,Google Analytics,Mobile analytics,False,True,False,True
com.spot.spot,adjust,Mobile analytics,False,True,False,True
com.spot.spot,Facebook,Social networking service,False,False,False,False
com.spot.spot,Bumptech,Utility,False,False,False,False
com.spot.spot,Google Ads,Targeted ads,True,False,False,True
asia.coins.mobile,Squareup,Payment,False,False,False,False
asia.coins.mobile,Loopj,Utility,False,False,False,False
asia.coins.mobile,Github,Utility,False,False,False,False
asia.coins.mobile,Facebook,Social networking service,False,False,False,False
asia.coins.mobile,Appsflyer,Targeted ads,True,False,False,True
asia.coins.mobile,Bumptech,Utility,False,False,False,False
asia.coins.mobile,Google Ads,Targeted ads,True,False,False,True
asia.coins.mobile,Google Analytics,Mobile analytics,False,True,False,True
com.hconline.iso,Fasterxml,Utility,False,False,False,False
com.hconline.iso,Github,Utility,False,False,False,False
com.hconline.iso,Facebook,Social networking service,False,False,False,False
com.hconline.iso,Bumptech,Utility,False,False,False,False
com.hconline.iso,Nostra13,Utility,False,False,False,False
com.hconline.iso,Kenai,Development aid,False,False,False,False
com.hconline.iso,Weibo,Social networking service,False,False,False,False
com.hconline.iso,Umeng,Mobile analytics,False,True,False,True
com.hconline.iso,Tencent,Targeted ads,True,False,False,True
com.midasprotocol.wallet.android,Kenai,Development aid,False,False,False,False
com.midasprotocol.wallet.android,Fasterxml,Utility,False,False,False,False
com.midasprotocol.wallet.android,Github,Utility,False,False,False,False
com.midasprotocol.wallet.android,Facebook,Social networking service,False,False,False,False
com.midasprotocol.wallet.android,Bumptech,Utility,False,False,False,False
com.midasprotocol.wallet.android,Google Ads,Targeted ads,True,False,False,True
com.greenaddress.greenbits_android_wallet,Fasterxml,Utility,False,False,False,False
com.greenaddress.greenbits_android_wallet,Jakewharton,Ui component,False,False,False,False
com.mtpelerin.bridge,Fasterxml,Utility,False,False,False,False
com.mtpelerin.bridge,Github,Utility,False,False,False,False
com.mtpelerin.bridge,Facebook,Social networking service,False,False,False,False
com.mtpelerin.bridge,Google Ads,Targeted ads,True,False,False,True
com.mtpelerin.bridge,Dropbox,Utility,False,False,False,False
com.mtpelerin.bridge,Adobe,Utility,False,False,False,False
com.mtpelerin.bridge,Squareup,Payment,False,False,False,False
im.status.ethereum,Facebook,Social networking service,False,False,False,False
im.status.ethereum,Adobe,Utility,False,False,False,False
com.binance.dev,Github,Utility,False,False,False,False
com.binance.dev,Appsflyer,Targeted ads,True,False,False,True
com.binance.dev,Bumptech,Utility,False,False,False,False
com.binance.dev,Eclipse,Utility,False,False,False,False
com.binance.dev,ThreatMetrix,Utility,False,False,False,False
com.binance.dev,Squareup,Payment,False,False,False,False
com.binance.dev,Tencent,Targeted ads,True,False,False,True
fio.ecoin.wallet,Facebook,Social networking service,False,False,False,False
fio.ecoin.wallet,Push,Utility,False,False,False,False
network.celsius.wallet,Jakewharton,Ui component,False,False,False,False
network.celsius.wallet,Mixpanel,Mobile analytics,False,True,False,True
network.celsius.wallet,Crashlytics,Utilities,False,False,False,False
network.celsius.wallet,Facebook,Social networking service,False,False,False,False
network.celsius.wallet,Appsflyer,Targeted ads,True,False,False,True
network.celsius.wallet,Adobe,Utility,False,False,False,False
network.celsius.wallet,Google Ads,Targeted ads,True,False,False,True
app.elaphant.wallets,Squareup,Payment,False,False,False,False
app.elaphant.wallets,Tencent,Targeted ads,True,False,False,True
app.elaphant.wallets,Github,Utility,False,False,False,False
app.elaphant.wallets,Crashlytics,Utilities,False,False,False,False
app.elaphant.wallets,Bumptech,Utility,False,False,False,False
app.elaphant.wallets,Google Ads,Targeted ads,True,False,False,True
com.eletac.tronwallet,Twitter,Social networking service,False,False,False,False
com.quarkonium.qpocket,Squareup,Payment,False,False,False,False
com.quarkonium.qpocket,J256,Utility,False,False,False,False
com.quarkonium.qpocket,Tencent,Targeted ads,True,False,False,True
com.quarkonium.qpocket,Fasterxml,Utility,False,False,False,False
com.quarkonium.qpocket,Github,Utility,False,False,False,False
com.quarkonium.qpocket,Facebook,Social networking service,False,False,False,False
com.quarkonium.qpocket,Umeng,Mobile analytics,False,True,False,True
com.quarkonium.qpocket,Bumptech,Utility,False,False,False,False
com.quarkonium.qpocket,Google Ads,Targeted ads,True,False,False,True
jp.co.smartapp.gowallet,Jakewharton,Ui component,False,False,False,False
jp.co.smartapp.gowallet,Kenai,Development aid,False,False,False,False
jp.co.smartapp.gowallet,ironSource,Targeted ads,True,False,False,True
