,Unnamed: 0,app_id,permission,level
3469,3469,eth.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3472,3472,eth.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3473,3473,eth.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3475,3475,eth.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3476,3476,eth.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3479,3479,eth.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3482,3482,eth.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3483,3483,eth.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3503,3503,nxt.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3504,3504,nxt.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3507,3507,nxt.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3508,3508,nxt.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3510,3510,nxt.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3511,3511,nxt.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3514,3514,nxt.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3517,3517,nxt.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3518,3518,nxt.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3538,3538,xmr.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3539,3539,xmr.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3542,3542,xmr.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3543,3543,xmr.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3545,3545,xmr.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3546,3546,xmr.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3549,3549,xmr.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3552,3552,xmr.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3553,3553,xmr.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3573,3573,btc.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3574,3574,btc.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3577,3577,btc.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3578,3578,btc.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3580,3580,btc.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3581,3581,btc.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3584,3584,btc.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3587,3587,btc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3588,3588,btc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3608,3608,xrp.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3609,3609,xrp.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3612,3612,xrp.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3613,3613,xrp.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3615,3615,xrp.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3616,3616,xrp.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3619,3619,xrp.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3622,3622,xrp.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3623,3623,xrp.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3651,3651,usdt.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3652,3652,usdt.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3655,3655,usdt.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3656,3656,usdt.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3658,3658,usdt.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3659,3659,usdt.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3662,3662,usdt.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3665,3665,usdt.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3666,3666,usdt.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3705,3705,neo.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3706,3706,neo.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3709,3709,neo.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3710,3710,neo.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3712,3712,neo.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3713,3713,neo.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3716,3716,neo.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3719,3719,neo.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3720,3720,neo.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3740,3740,trx.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3741,3741,trx.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3744,3744,trx.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3745,3745,trx.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3747,3747,trx.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3748,3748,trx.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3751,3751,trx.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3754,3754,trx.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3755,3755,trx.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3775,3775,bcn.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3776,3776,bcn.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3779,3779,bcn.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3780,3780,bcn.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3782,3782,bcn.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3783,3783,bcn.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3786,3786,bcn.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3789,3789,bcn.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3790,3790,bcn.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3810,3810,eos.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3811,3811,eos.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3814,3814,eos.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3815,3815,eos.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3817,3817,eos.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3818,3818,eos.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3821,3821,eos.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3824,3824,eos.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3825,3825,eos.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3845,3845,ltcc.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3846,3846,ltcc.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3849,3849,ltcc.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3850,3850,ltcc.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3852,3852,ltcc.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3853,3853,ltcc.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3856,3856,ltcc.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3859,3859,ltcc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3860,3860,ltcc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3880,3880,bcc.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3881,3881,bcc.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3884,3884,bcc.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3885,3885,bcc.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3887,3887,bcc.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3888,3888,bcc.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3891,3891,bcc.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3894,3894,bcc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3895,3895,bcc.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3922,3922,tech.vontech.blockchain.jetoken,com.sec.android.provider.badge.permission.READ,customized
3923,3923,tech.vontech.blockchain.jetoken,com.sec.android.provider.badge.permission.WRITE,customized
3926,3926,tech.vontech.blockchain.jetoken,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3927,3927,tech.vontech.blockchain.jetoken,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3929,3929,tech.vontech.blockchain.jetoken,com.majeur.launcher.permission.UPDATE_BADGE,customized
3930,3930,tech.vontech.blockchain.jetoken,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3933,3933,tech.vontech.blockchain.jetoken,android.permission.READ_APP_BADGE,customized
3936,3936,tech.vontech.blockchain.jetoken,me.everything.badger.permission.BADGE_COUNT_READ,customized
3937,3937,tech.vontech.blockchain.jetoken,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
3964,3964,btg.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
3965,3965,btg.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
3968,3968,btg.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
3969,3969,btg.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
3971,3971,btg.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
3972,3972,btg.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
3975,3975,btg.org.freewallet.app,android.permission.READ_APP_BADGE,customized
3978,3978,btg.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
3979,3979,btg.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4004,4004,doge.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
4005,4005,doge.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
4008,4008,doge.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4009,4009,doge.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4011,4011,doge.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
4012,4012,doge.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4015,4015,doge.org.freewallet.app,android.permission.READ_APP_BADGE,customized
4018,4018,doge.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
4019,4019,doge.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4148,4148,pe.bluemountain419.jungledex,com.sec.android.provider.badge.permission.READ,customized
4149,4149,pe.bluemountain419.jungledex,com.sec.android.provider.badge.permission.WRITE,customized
4152,4152,pe.bluemountain419.jungledex,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4154,4154,pe.bluemountain419.jungledex,com.majeur.launcher.permission.UPDATE_BADGE,customized
4207,4207,com.cwallet,com.sec.android.provider.badge.permission.READ,customized
4208,4208,com.cwallet,com.sec.android.provider.badge.permission.WRITE,customized
4211,4211,com.cwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4212,4212,com.cwallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4214,4214,com.cwallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4215,4215,com.cwallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4218,4218,com.cwallet,android.permission.READ_APP_BADGE,customized
4221,4221,com.cwallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4222,4222,com.cwallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4246,4246,com.allcoinwallet.allcoinwallet,com.sec.android.provider.badge.permission.READ,customized
4247,4247,com.allcoinwallet.allcoinwallet,com.sec.android.provider.badge.permission.WRITE,customized
4250,4250,com.allcoinwallet.allcoinwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4251,4251,com.allcoinwallet.allcoinwallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4253,4253,com.allcoinwallet.allcoinwallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4254,4254,com.allcoinwallet.allcoinwallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4257,4257,com.allcoinwallet.allcoinwallet,android.permission.READ_APP_BADGE,customized
4260,4260,com.allcoinwallet.allcoinwallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4261,4261,com.allcoinwallet.allcoinwallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4311,4311,com.bitcoinindia.Btciapp,com.sec.android.provider.badge.permission.READ,customized
4312,4312,com.bitcoinindia.Btciapp,com.sec.android.provider.badge.permission.WRITE,customized
4315,4315,com.bitcoinindia.Btciapp,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4316,4316,com.bitcoinindia.Btciapp,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4318,4318,com.bitcoinindia.Btciapp,com.majeur.launcher.permission.UPDATE_BADGE,customized
4319,4319,com.bitcoinindia.Btciapp,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4322,4322,com.bitcoinindia.Btciapp,android.permission.READ_APP_BADGE,customized
4325,4325,com.bitcoinindia.Btciapp,me.everything.badger.permission.BADGE_COUNT_READ,customized
4326,4326,com.bitcoinindia.Btciapp,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4365,4365,com.monederoapp,com.sec.android.provider.badge.permission.READ,customized
4366,4366,com.monederoapp,com.sec.android.provider.badge.permission.WRITE,customized
4369,4369,com.monederoapp,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4370,4370,com.monederoapp,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4372,4372,com.monederoapp,com.majeur.launcher.permission.UPDATE_BADGE,customized
4373,4373,com.monederoapp,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4376,4376,com.monederoapp,android.permission.READ_APP_BADGE,customized
4379,4379,com.monederoapp,me.everything.badger.permission.BADGE_COUNT_READ,customized
4380,4380,com.monederoapp,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4404,4404,everex.transfer,com.sec.android.provider.badge.permission.READ,customized
4405,4405,everex.transfer,com.sec.android.provider.badge.permission.WRITE,customized
4408,4408,everex.transfer,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4410,4410,everex.transfer,com.majeur.launcher.permission.UPDATE_BADGE,customized
4430,4430,mw.org.freewallet.app,com.sec.android.provider.badge.permission.READ,customized
4431,4431,mw.org.freewallet.app,com.sec.android.provider.badge.permission.WRITE,customized
4434,4434,mw.org.freewallet.app,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4435,4435,mw.org.freewallet.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4437,4437,mw.org.freewallet.app,com.majeur.launcher.permission.UPDATE_BADGE,customized
4438,4438,mw.org.freewallet.app,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4441,4441,mw.org.freewallet.app,android.permission.READ_APP_BADGE,customized
4444,4444,mw.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_READ,customized
4445,4445,mw.org.freewallet.app,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4496,4496,com.lingxi.bexplus,com.sec.android.provider.badge.permission.READ,customized
4497,4497,com.lingxi.bexplus,com.sec.android.provider.badge.permission.WRITE,customized
4500,4500,com.lingxi.bexplus,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4501,4501,com.lingxi.bexplus,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4503,4503,com.lingxi.bexplus,com.majeur.launcher.permission.UPDATE_BADGE,customized
4504,4504,com.lingxi.bexplus,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4507,4507,com.lingxi.bexplus,android.permission.READ_APP_BADGE,customized
4510,4510,com.lingxi.bexplus,me.everything.badger.permission.BADGE_COUNT_READ,customized
4511,4511,com.lingxi.bexplus,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4532,4532,com.portto.blocto,com.sec.android.provider.badge.permission.READ,customized
4533,4533,com.portto.blocto,com.sec.android.provider.badge.permission.WRITE,customized
4536,4536,com.portto.blocto,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4537,4537,com.portto.blocto,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4539,4539,com.portto.blocto,com.majeur.launcher.permission.UPDATE_BADGE,customized
4540,4540,com.portto.blocto,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4543,4543,com.portto.blocto,android.permission.READ_APP_BADGE,customized
4546,4546,com.portto.blocto,me.everything.badger.permission.BADGE_COUNT_READ,customized
4547,4547,com.portto.blocto,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4595,4595,io.eidoo.wallet.prodnet,com.sec.android.provider.badge.permission.READ,customized
4596,4596,io.eidoo.wallet.prodnet,com.sec.android.provider.badge.permission.WRITE,customized
4599,4599,io.eidoo.wallet.prodnet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4600,4600,io.eidoo.wallet.prodnet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4602,4602,io.eidoo.wallet.prodnet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4603,4603,io.eidoo.wallet.prodnet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4606,4606,io.eidoo.wallet.prodnet,android.permission.READ_APP_BADGE,customized
4609,4609,io.eidoo.wallet.prodnet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4610,4610,io.eidoo.wallet.prodnet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4629,4629,com.blocktrail.mywallet,com.sec.android.provider.badge.permission.READ,customized
4630,4630,com.blocktrail.mywallet,com.sec.android.provider.badge.permission.WRITE,customized
4633,4633,com.blocktrail.mywallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4635,4635,com.blocktrail.mywallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4670,4670,com.sparkpoint,com.sec.android.provider.badge.permission.READ,customized
4671,4671,com.sparkpoint,com.sec.android.provider.badge.permission.WRITE,customized
4674,4674,com.sparkpoint,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4675,4675,com.sparkpoint,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4677,4677,com.sparkpoint,com.majeur.launcher.permission.UPDATE_BADGE,customized
4678,4678,com.sparkpoint,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4681,4681,com.sparkpoint,android.permission.READ_APP_BADGE,customized
4684,4684,com.sparkpoint,me.everything.badger.permission.BADGE_COUNT_READ,customized
4685,4685,com.sparkpoint,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4792,4792,com.zengo.wallet,com.sec.android.provider.badge.permission.READ,customized
4793,4793,com.zengo.wallet,com.sec.android.provider.badge.permission.WRITE,customized
4796,4796,com.zengo.wallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4797,4797,com.zengo.wallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4799,4799,com.zengo.wallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4800,4800,com.zengo.wallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4803,4803,com.zengo.wallet,android.permission.READ_APP_BADGE,customized
4806,4806,com.zengo.wallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4807,4807,com.zengo.wallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4853,4853,io.atomicwallet,com.sec.android.provider.badge.permission.READ,customized
4854,4854,io.atomicwallet,com.sec.android.provider.badge.permission.WRITE,customized
4857,4857,io.atomicwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4858,4858,io.atomicwallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4860,4860,io.atomicwallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4861,4861,io.atomicwallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4864,4864,io.atomicwallet,android.permission.READ_APP_BADGE,customized
4867,4867,io.atomicwallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4868,4868,io.atomicwallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4902,4902,com.zelcash.zelcore,com.sec.android.provider.badge.permission.READ,customized
4903,4903,com.zelcash.zelcore,com.sec.android.provider.badge.permission.WRITE,customized
4906,4906,com.zelcash.zelcore,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4907,4907,com.zelcash.zelcore,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4909,4909,com.zelcash.zelcore,com.majeur.launcher.permission.UPDATE_BADGE,customized
4910,4910,com.zelcash.zelcore,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4913,4913,com.zelcash.zelcore,android.permission.READ_APP_BADGE,customized
4916,4916,com.zelcash.zelcore,me.everything.badger.permission.BADGE_COUNT_READ,customized
4917,4917,com.zelcash.zelcore,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4945,4945,com.sixwallet,com.sec.android.provider.badge.permission.READ,customized
4946,4946,com.sixwallet,com.sec.android.provider.badge.permission.WRITE,customized
4949,4949,com.sixwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4950,4950,com.sixwallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4952,4952,com.sixwallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4953,4953,com.sixwallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4956,4956,com.sixwallet,android.permission.READ_APP_BADGE,customized
4959,4959,com.sixwallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4960,4960,com.sixwallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4980,4980,de.fuf.bitbucks,com.sec.android.provider.badge.permission.READ,customized
4981,4981,de.fuf.bitbucks,com.sec.android.provider.badge.permission.WRITE,customized
4984,4984,de.fuf.bitbucks,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4985,4985,de.fuf.bitbucks,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4987,4987,de.fuf.bitbucks,com.majeur.launcher.permission.UPDATE_BADGE,customized
4988,4988,de.fuf.bitbucks,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4991,4991,de.fuf.bitbucks,android.permission.READ_APP_BADGE,customized
4994,4994,de.fuf.bitbucks,me.everything.badger.permission.BADGE_COUNT_READ,customized
4995,4995,de.fuf.bitbucks,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5101,5101,com.liberty.jaxx,com.sec.android.provider.badge.permission.READ,customized
5102,5102,com.liberty.jaxx,com.sec.android.provider.badge.permission.WRITE,customized
5105,5105,com.liberty.jaxx,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5106,5106,com.liberty.jaxx,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5108,5108,com.liberty.jaxx,com.majeur.launcher.permission.UPDATE_BADGE,customized
5109,5109,com.liberty.jaxx,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5112,5112,com.liberty.jaxx,android.permission.READ_APP_BADGE,customized
5115,5115,com.liberty.jaxx,me.everything.badger.permission.BADGE_COUNT_READ,customized
5116,5116,com.liberty.jaxx,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5171,5171,com.buyucoinApp.buyucoin,com.sec.android.provider.badge.permission.READ,customized
5172,5172,com.buyucoinApp.buyucoin,com.sec.android.provider.badge.permission.WRITE,customized
5175,5175,com.buyucoinApp.buyucoin,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5176,5176,com.buyucoinApp.buyucoin,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5178,5178,com.buyucoinApp.buyucoin,com.majeur.launcher.permission.UPDATE_BADGE,customized
5179,5179,com.buyucoinApp.buyucoin,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5182,5182,com.buyucoinApp.buyucoin,android.permission.READ_APP_BADGE,customized
5185,5185,com.buyucoinApp.buyucoin,me.everything.badger.permission.BADGE_COUNT_READ,customized
5186,5186,com.buyucoinApp.buyucoin,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5220,5220,com.hotbtc.exchange,com.sec.android.provider.badge.permission.READ,customized
5221,5221,com.hotbtc.exchange,com.sec.android.provider.badge.permission.WRITE,customized
5224,5224,com.hotbtc.exchange,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5226,5226,com.hotbtc.exchange,com.majeur.launcher.permission.UPDATE_BADGE,customized
5455,5455,com.savl,com.sec.android.provider.badge.permission.READ,customized
5456,5456,com.savl,com.sec.android.provider.badge.permission.WRITE,customized
5459,5459,com.savl,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5460,5460,com.savl,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5462,5462,com.savl,com.majeur.launcher.permission.UPDATE_BADGE,customized
5463,5463,com.savl,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5466,5466,com.savl,android.permission.READ_APP_BADGE,customized
5469,5469,com.savl,me.everything.badger.permission.BADGE_COUNT_READ,customized
5470,5470,com.savl,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5544,5544,com.ccwalletapp,com.sec.android.provider.badge.permission.READ,customized
5545,5545,com.ccwalletapp,com.sec.android.provider.badge.permission.WRITE,customized
5548,5548,com.ccwalletapp,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5549,5549,com.ccwalletapp,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5551,5551,com.ccwalletapp,com.majeur.launcher.permission.UPDATE_BADGE,customized
5552,5552,com.ccwalletapp,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5555,5555,com.ccwalletapp,android.permission.READ_APP_BADGE,customized
5558,5558,com.ccwalletapp,me.everything.badger.permission.BADGE_COUNT_READ,customized
5559,5559,com.ccwalletapp,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5705,5705,com.ptpwallet,com.sec.android.provider.badge.permission.READ,customized
5706,5706,com.ptpwallet,com.sec.android.provider.badge.permission.WRITE,customized
5709,5709,com.ptpwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
