,app_id,permission,level
4889,piuk.blockchain.android,android.permission.FOREGROUND_SERVICE,normal
4890,piuk.blockchain.android,android.permission.NFC,normal
4891,piuk.blockchain.android,android.permission.ACCESS_WIFI_STATE,normal
4892,piuk.blockchain.android,com.google.android.c2dm.permission.RECEIVE,customized
4893,piuk.blockchain.android,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
4894,piuk.blockchain.android,android.permission.BIND_JOB_SERVICE,signature
4895,piuk.blockchain.android,com.google.android.c2dm.permission.SEND,customized
4896,com.zelcash.zelcore,android.permission.INTERNET,normal
4897,com.zelcash.zelcore,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
4898,com.zelcash.zelcore,android.permission.USE_BIOMETRIC,normal
4899,com.zelcash.zelcore,android.permission.USE_FINGERPRINT,normal
4900,com.zelcash.zelcore,android.permission.CAMERA,dangerous
4901,com.zelcash.zelcore,android.permission.WAKE_LOCK,normal
4902,com.zelcash.zelcore,com.sec.android.provider.badge.permission.READ,customized
4903,com.zelcash.zelcore,com.sec.android.provider.badge.permission.WRITE,customized
4904,com.zelcash.zelcore,com.htc.launcher.permission.READ_SETTINGS,customized
4905,com.zelcash.zelcore,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
4906,com.zelcash.zelcore,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4907,com.zelcash.zelcore,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4908,com.zelcash.zelcore,com.anddoes.launcher.permission.UPDATE_COUNT,customized
4909,com.zelcash.zelcore,com.majeur.launcher.permission.UPDATE_BADGE,customized
4910,com.zelcash.zelcore,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4911,com.zelcash.zelcore,com.huawei.android.launcher.permission.READ_SETTINGS,customized
4912,com.zelcash.zelcore,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
4913,com.zelcash.zelcore,android.permission.READ_APP_BADGE,customized
4914,com.zelcash.zelcore,com.oppo.launcher.permission.READ_SETTINGS,customized
4915,com.zelcash.zelcore,com.oppo.launcher.permission.WRITE_SETTINGS,customized
4916,com.zelcash.zelcore,me.everything.badger.permission.BADGE_COUNT_READ,customized
4917,com.zelcash.zelcore,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4918,com.quppy,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
4919,com.quppy,android.permission.USE_FINGERPRINT,normal
4920,com.quppy,android.permission.CAMERA,dangerous
4921,com.quppy,android.permission.VIBRATE,normal
4922,com.quppy,android.permission.READ_CONTACTS,dangerous
4923,com.quppy,android.permission.WRITE_CONTACTS,dangerous
4924,com.quppy,android.permission.GET_ACCOUNTS,dangerous
4925,com.quppy,android.permission.INTERNET,normal
4926,com.quppy,android.permission.ACCESS_NETWORK_STATE,normal
4927,com.quppy,android.permission.WAKE_LOCK,normal
4928,com.quppy,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
4929,com.quppy,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
4930,com.quppy,com.google.android.c2dm.permission.RECEIVE,customized
4931,com.quppy,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
4932,com.quppy,android.permission.BIND_JOB_SERVICE,signature
4933,com.quppy,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
4934,com.quppy,com.google.android.c2dm.permission.SEND,customized
4935,com.sixwallet,android.permission.INTERNET,normal
4936,com.sixwallet,android.permission.SYSTEM_ALERT_WINDOW,signature
4937,com.sixwallet,android.permission.VIBRATE,normal
4938,com.sixwallet,android.permission.USE_FINGERPRINT,normal
4939,com.sixwallet,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
4940,com.sixwallet,android.permission.CAMERA,dangerous
4941,com.sixwallet,android.permission.ACCESS_NETWORK_STATE,normal
4942,com.sixwallet,com.google.android.c2dm.permission.RECEIVE,customized
4943,com.sixwallet,android.permission.WAKE_LOCK,normal
4944,com.sixwallet,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
4945,com.sixwallet,com.sec.android.provider.badge.permission.READ,customized
4946,com.sixwallet,com.sec.android.provider.badge.permission.WRITE,customized
4947,com.sixwallet,com.htc.launcher.permission.READ_SETTINGS,customized
4948,com.sixwallet,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
4949,com.sixwallet,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4950,com.sixwallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4951,com.sixwallet,com.anddoes.launcher.permission.UPDATE_COUNT,customized
4952,com.sixwallet,com.majeur.launcher.permission.UPDATE_BADGE,customized
4953,com.sixwallet,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4954,com.sixwallet,com.huawei.android.launcher.permission.READ_SETTINGS,customized
4955,com.sixwallet,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
4956,com.sixwallet,android.permission.READ_APP_BADGE,customized
4957,com.sixwallet,com.oppo.launcher.permission.READ_SETTINGS,customized
4958,com.sixwallet,com.oppo.launcher.permission.WRITE_SETTINGS,customized
4959,com.sixwallet,me.everything.badger.permission.BADGE_COUNT_READ,customized
4960,com.sixwallet,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4961,com.sixwallet,android.permission.READ_PHONE_STATE,dangerous
4962,com.sixwallet,android.permission.READ_EXTERNAL_STORAGE,dangerous
4963,com.sixwallet,android.permission.BIND_JOB_SERVICE,signature
4964,com.sixwallet,com.google.android.c2dm.permission.SEND,customized
4965,com.sixwallet,android.permission.INSTALL_PACKAGES,dangerous
4966,de.fuf.bitbucks,android.permission.INTERNET,normal
4967,de.fuf.bitbucks,android.permission.FOREGROUND_SERVICE,normal
4968,de.fuf.bitbucks,android.permission.ACCESS_NETWORK_STATE,normal
4969,de.fuf.bitbucks,android.permission.READ_CONTACTS,dangerous
4970,de.fuf.bitbucks,android.permission.READ_EXTERNAL_STORAGE,dangerous
4971,de.fuf.bitbucks,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
4972,de.fuf.bitbucks,android.permission.CAMERA,dangerous
4973,de.fuf.bitbucks,android.permission.GET_ACCOUNTS,dangerous
4974,de.fuf.bitbucks,android.permission.USE_BIOMETRIC,normal
4975,de.fuf.bitbucks,android.permission.USE_FINGERPRINT,normal
4976,de.fuf.bitbucks,android.permission.WAKE_LOCK,normal
4977,de.fuf.bitbucks,com.google.android.c2dm.permission.RECEIVE,customized
4978,de.fuf.bitbucks,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
4979,de.fuf.bitbucks,android.permission.RECEIVE_BOOT_COMPLETED,normal
4980,de.fuf.bitbucks,com.sec.android.provider.badge.permission.READ,customized
4981,de.fuf.bitbucks,com.sec.android.provider.badge.permission.WRITE,customized
4982,de.fuf.bitbucks,com.htc.launcher.permission.READ_SETTINGS,customized
4983,de.fuf.bitbucks,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
4984,de.fuf.bitbucks,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
4985,de.fuf.bitbucks,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
4986,de.fuf.bitbucks,com.anddoes.launcher.permission.UPDATE_COUNT,customized
4987,de.fuf.bitbucks,com.majeur.launcher.permission.UPDATE_BADGE,customized
4988,de.fuf.bitbucks,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
4989,de.fuf.bitbucks,com.huawei.android.launcher.permission.READ_SETTINGS,customized
4990,de.fuf.bitbucks,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
4991,de.fuf.bitbucks,android.permission.READ_APP_BADGE,customized
4992,de.fuf.bitbucks,com.oppo.launcher.permission.READ_SETTINGS,customized
4993,de.fuf.bitbucks,com.oppo.launcher.permission.WRITE_SETTINGS,customized
4994,de.fuf.bitbucks,me.everything.badger.permission.BADGE_COUNT_READ,customized
4995,de.fuf.bitbucks,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
4996,de.fuf.bitbucks,android.permission.BIND_JOB_SERVICE,signature
4997,de.fuf.bitbucks,com.google.android.c2dm.permission.SEND,customized
4998,de.fuf.bitbucks,android.permission.INSTALL_PACKAGES,dangerous
4999,com.exchangily.wallet,android.permission.INTERNET,normal
5000,com.exchangily.wallet,android.permission.USE_FINGERPRINT,normal
5001,com.exchangily.wallet,android.permission.CAMERA,dangerous
5002,com.exchangily.wallet,android.permission.READ_EXTERNAL_STORAGE,dangerous
5003,com.exchangily.wallet,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5004,com.exchangily.wallet,android.permission.VIBRATE,normal
5005,com.exchangily.wallet,android.permission.RECEIVE_BOOT_COMPLETED,normal
5006,com.exchangily.wallet,android.permission.ACCESS_NETWORK_STATE,normal
5007,com.exchangily.wallet,android.permission.ACCESS_WIFI_STATE,normal
5008,com.airwalletofficial.air_wallet,android.permission.INTERNET,normal
5009,com.airwalletofficial.air_wallet,android.permission.READ_CONTACTS,dangerous
5010,com.airwalletofficial.air_wallet,android.permission.WRITE_CONTACTS,dangerous
5011,com.airwalletofficial.air_wallet,android.permission.CAMERA,dangerous
5012,com.airwalletofficial.air_wallet,android.permission.ACCESS_NETWORK_STATE,normal
5013,com.airwalletofficial.air_wallet,android.permission.WAKE_LOCK,normal
5014,com.airwalletofficial.air_wallet,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5015,com.airwalletofficial.air_wallet,com.google.android.c2dm.permission.RECEIVE,customized
5016,com.airwalletofficial.air_wallet,android.permission.BIND_JOB_SERVICE,signature
5017,com.airwalletofficial.air_wallet,android.permission.INSTALL_PACKAGES,dangerous
5018,com.airwalletofficial.air_wallet,com.google.android.c2dm.permission.SEND,customized
5019,com.airbitz,android.permission.INTERNET,normal
5020,com.airbitz,android.permission.ACCESS_NETWORK_STATE,normal
5021,com.airbitz,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5022,com.airbitz,android.permission.ACCESS_COARSE_LOCATION,dangerous
5023,com.airbitz,android.permission.ACCESS_FINE_LOCATION,dangerous
5024,com.airbitz,android.permission.CAMERA,dangerous
5025,com.airbitz,android.permission.NFC,normal
5026,com.airbitz,android.permission.RECEIVE_BOOT_COMPLETED,normal
5027,com.airbitz,android.permission.BLUETOOTH,normal
5028,com.airbitz,android.permission.BLUETOOTH_ADMIN,normal
5029,com.airbitz,android.permission.USE_CREDENTIALS,customized
5030,com.airbitz,android.permission.GET_ACCOUNTS,dangerous
5031,com.airbitz,android.permission.READ_PROFILE,customized
5032,com.airbitz,android.permission.READ_CONTACTS,dangerous
5033,com.airbitz,android.permission.WAKE_LOCK,normal
5034,com.wirex,android.permission.VIBRATE,normal
5035,com.wirex,android.permission.CAMERA,dangerous
5036,com.wirex,android.permission.ACCESS_NETWORK_STATE,normal
5037,com.wirex,android.permission.INTERNET,normal
5038,com.wirex,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5039,com.wirex,android.permission.READ_EXTERNAL_STORAGE,dangerous
5040,com.wirex,android.permission.GET_ACCOUNTS,dangerous
5041,com.wirex,android.permission.USE_FINGERPRINT,normal
5042,com.wirex,android.permission.USE_BIOMETRIC,normal
5043,com.wirex,android.permission.READ_CONTACTS,dangerous
5044,com.wirex,android.permission.NFC,normal
5045,com.wirex,android.permission.RECORD_AUDIO,dangerous
5046,com.wirex,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
5047,com.wirex,android.permission.ACCESS_COARSE_LOCATION,dangerous
5048,com.wirex,android.permission.ACCESS_FINE_LOCATION,dangerous
5049,com.wirex,android.permission.WAKE_LOCK,normal
5050,com.wirex,com.google.android.c2dm.permission.RECEIVE,customized
5051,com.wirex,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5052,com.wirex,android.permission.FOREGROUND_SERVICE,normal
5053,com.wirex,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
5054,com.wirex,android.permission.BIND_JOB_SERVICE,signature
5055,com.wirex,com.google.android.c2dm.permission.SEND,customized
5056,com.polehin.android,android.permission.INTERNET,normal
5057,com.polehin.android,android.permission.ACCESS_NETWORK_STATE,normal
5058,com.polehin.android,android.permission.RECEIVE_BOOT_COMPLETED,normal
5059,com.polehin.android,android.permission.VIBRATE,normal
5060,com.polehin.android,android.permission.CAMERA,dangerous
5061,com.polehin.android,android.permission.READ_EXTERNAL_STORAGE,dangerous
5062,com.polehin.android,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,customized
5063,com.polehin.android,com.android.vending.CHECK_LICENSE,customized
5064,com.polehin.android,android.permission.WAKE_LOCK,normal
5065,com.polehin.android,android.permission.ACCESS_WIFI_STATE,normal
5066,com.polehin.android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5067,com.polehin.android,android.permission.USE_BIOMETRIC,normal
5068,com.polehin.android,android.permission.USE_FINGERPRINT,normal
5069,com.polehin.android,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
5070,com.polehin.android,com.google.android.c2dm.permission.RECEIVE,customized
5071,com.polehin.android,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5072,com.polehin.android,android.permission.FOREGROUND_SERVICE,normal
5073,com.polehin.android,android.permission.BIND_JOB_SERVICE,signature
5074,com.polehin.android,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
5075,com.polehin.android,com.google.android.c2dm.permission.SEND,customized
5076,co.busha.android,android.permission.INTERNET,normal
5077,co.busha.android,android.permission.VIBRATE,normal
5078,co.busha.android,android.permission.USE_FINGERPRINT,normal
5079,co.busha.android,android.permission.READ_EXTERNAL_STORAGE,dangerous
5080,co.busha.android,android.permission.READ_CONTACTS,dangerous
5081,co.busha.android,android.permission.WRITE_CONTACTS,dangerous
5082,co.busha.android,android.permission.CAMERA,dangerous
5083,co.busha.android,android.permission.USE_BIOMETRIC,normal
5084,co.busha.android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5085,co.busha.android,android.permission.ACCESS_NETWORK_STATE,normal
5086,co.busha.android,android.permission.ACCESS_WIFI_STATE,normal
5087,co.busha.android,android.permission.WAKE_LOCK,normal
5088,co.busha.android,com.google.android.c2dm.permission.RECEIVE,customized
5089,co.busha.android,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5090,co.busha.android,android.permission.BIND_JOB_SERVICE,signature
5091,co.busha.android,com.google.android.c2dm.permission.SEND,customized
5092,com.liberty.jaxx,android.permission.INTERNET,normal
5093,com.liberty.jaxx,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5094,com.liberty.jaxx,android.permission.ACCESS_NETWORK_STATE,normal
5095,com.liberty.jaxx,android.permission.USE_FINGERPRINT,normal
5096,com.liberty.jaxx,android.permission.CAMERA,dangerous
5097,com.liberty.jaxx,android.permission.ACCESS_WIFI_STATE,normal
5098,com.liberty.jaxx,android.permission.WAKE_LOCK,normal
5099,com.liberty.jaxx,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5100,com.liberty.jaxx,com.google.android.c2dm.permission.RECEIVE,customized
5101,com.liberty.jaxx,com.sec.android.provider.badge.permission.READ,customized
5102,com.liberty.jaxx,com.sec.android.provider.badge.permission.WRITE,customized
5103,com.liberty.jaxx,com.htc.launcher.permission.READ_SETTINGS,customized
5104,com.liberty.jaxx,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
5105,com.liberty.jaxx,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5106,com.liberty.jaxx,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5107,com.liberty.jaxx,com.anddoes.launcher.permission.UPDATE_COUNT,customized
5108,com.liberty.jaxx,com.majeur.launcher.permission.UPDATE_BADGE,customized
5109,com.liberty.jaxx,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5110,com.liberty.jaxx,com.huawei.android.launcher.permission.READ_SETTINGS,customized
5111,com.liberty.jaxx,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
5112,com.liberty.jaxx,android.permission.READ_APP_BADGE,customized
5113,com.liberty.jaxx,com.oppo.launcher.permission.READ_SETTINGS,customized
5114,com.liberty.jaxx,com.oppo.launcher.permission.WRITE_SETTINGS,customized
5115,com.liberty.jaxx,me.everything.badger.permission.BADGE_COUNT_READ,customized
5116,com.liberty.jaxx,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5117,com.liberty.jaxx,android.permission.BIND_JOB_SERVICE,signature
5118,com.liberty.jaxx,android.permission.INSTALL_PACKAGES,dangerous
5119,com.liberty.jaxx,com.google.android.c2dm.permission.SEND,customized
5120,com.valr.app,android.permission.INTERNET,normal
5121,com.valr.app,android.permission.CAMERA,dangerous
5122,com.valr.app,android.permission.RECEIVE_BOOT_COMPLETED,normal
5123,com.valr.app,android.permission.VIBRATE,normal
5124,com.valr.app,android.permission.USE_BIOMETRIC,normal
5125,com.valr.app,android.permission.ACCESS_NETWORK_STATE,normal
5126,com.valr.app,android.permission.RECORD_AUDIO,dangerous
5127,com.valr.app,android.permission.ACCESS_WIFI_STATE,normal
5128,com.valr.app,android.permission.WAKE_LOCK,normal
5129,com.valr.app,android.permission.USE_FINGERPRINT,normal
5130,com.valr.app,com.google.android.c2dm.permission.RECEIVE,customized
5131,com.valr.app,android.permission.BIND_JOB_SERVICE,signature
5132,com.valr.app,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
5133,com.valr.app,com.google.android.c2dm.permission.SEND,customized
5134,com.agile.walletapp,android.permission.INTERNET,normal
5135,com.agile.walletapp,android.permission.VIBRATE,normal
5136,com.agile.walletapp,android.permission.CAMERA,dangerous
5137,com.agile.walletapp,android.permission.ACCESS_NETWORK_STATE,normal
5138,com.agile.walletapp,android.permission.WAKE_LOCK,normal
5139,com.agile.walletapp,com.google.android.c2dm.permission.RECEIVE,customized
5140,com.agile.walletapp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5141,com.agile.walletapp,android.permission.BIND_JOB_SERVICE,signature
5142,com.agile.walletapp,com.google.android.c2dm.permission.SEND,customized
5143,com.agile.walletapp,android.permission.INSTALL_PACKAGES,dangerous
5144,com.cyberblock.cyberblockmobile,android.permission.INTERNET,normal
5145,com.cyberblock.cyberblockmobile,android.permission.USE_FINGERPRINT,normal
5146,com.cyberblock.cyberblockmobile,android.permission.CAMERA,dangerous
5147,com.cyberblock.cyberblockmobile,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5148,com.cyberblock.cyberblockmobile,android.permission.READ_EXTERNAL_STORAGE,dangerous
5149,com.cyberblock.cyberblockmobile,android.permission.ACCESS_NETWORK_STATE,normal
5150,com.cyberblock.cyberblockmobile,android.permission.WAKE_LOCK,normal
5151,com.cyberblock.cyberblockmobile,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5152,com.cyberblock.cyberblockmobile,com.google.android.c2dm.permission.RECEIVE,customized
5153,com.cyberblock.cyberblockmobile,com.cyberblock.cyberblockmobile.permission.C2D_MESSAGE,customized
5154,com.cyberblock.cyberblockmobile,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,customized
5155,com.cyberblock.cyberblockmobile,android.permission.BIND_JOB_SERVICE,signature
5156,com.cyberblock.cyberblockmobile,android.permission.INSTALL_PACKAGES,dangerous
5157,com.cyberblock.cyberblockmobile,com.google.android.c2dm.permission.SEND,customized
5158,com.buyucoinApp.buyucoin,android.permission.INTERNET,normal
5159,com.buyucoinApp.buyucoin,android.permission.VIBRATE,normal
5160,com.buyucoinApp.buyucoin,android.permission.READ_EXTERNAL_STORAGE,dangerous
5161,com.buyucoinApp.buyucoin,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5162,com.buyucoinApp.buyucoin,android.permission.USE_BIOMETRIC,normal
5163,com.buyucoinApp.buyucoin,android.permission.ACCESS_NETWORK_STATE,normal
5164,com.buyucoinApp.buyucoin,android.permission.WAKE_LOCK,normal
5165,com.buyucoinApp.buyucoin,android.permission.USE_FINGERPRINT,normal
5166,com.buyucoinApp.buyucoin,com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER,customized
5167,com.buyucoinApp.buyucoin,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,customized
5168,com.buyucoinApp.buyucoin,com.buyucoinApp.buyucoin.permission.C2D_MESSAGE,customized
5169,com.buyucoinApp.buyucoin,com.google.android.c2dm.permission.RECEIVE,customized
5170,com.buyucoinApp.buyucoin,android.permission.RECEIVE_BOOT_COMPLETED,normal
5171,com.buyucoinApp.buyucoin,com.sec.android.provider.badge.permission.READ,customized
5172,com.buyucoinApp.buyucoin,com.sec.android.provider.badge.permission.WRITE,customized
5173,com.buyucoinApp.buyucoin,com.htc.launcher.permission.READ_SETTINGS,customized
5174,com.buyucoinApp.buyucoin,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
5175,com.buyucoinApp.buyucoin,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5176,com.buyucoinApp.buyucoin,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,customized
5177,com.buyucoinApp.buyucoin,com.anddoes.launcher.permission.UPDATE_COUNT,customized
5178,com.buyucoinApp.buyucoin,com.majeur.launcher.permission.UPDATE_BADGE,customized
5179,com.buyucoinApp.buyucoin,com.huawei.android.launcher.permission.CHANGE_BADGE,customized
5180,com.buyucoinApp.buyucoin,com.huawei.android.launcher.permission.READ_SETTINGS,customized
5181,com.buyucoinApp.buyucoin,com.huawei.android.launcher.permission.WRITE_SETTINGS,customized
5182,com.buyucoinApp.buyucoin,android.permission.READ_APP_BADGE,customized
5183,com.buyucoinApp.buyucoin,com.oppo.launcher.permission.READ_SETTINGS,customized
5184,com.buyucoinApp.buyucoin,com.oppo.launcher.permission.WRITE_SETTINGS,customized
5185,com.buyucoinApp.buyucoin,me.everything.badger.permission.BADGE_COUNT_READ,customized
5186,com.buyucoinApp.buyucoin,me.everything.badger.permission.BADGE_COUNT_WRITE,customized
5187,com.buyucoinApp.buyucoin,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5188,com.buyucoinApp.buyucoin,android.permission.BIND_JOB_SERVICE,signature
5189,com.buyucoinApp.buyucoin,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
5190,com.buyucoinApp.buyucoin,com.google.android.c2dm.permission.SEND,customized
5191,com.hotbtc.exchange,com.hotbtc.exchange.permission.C2D_MESSAGE,customized
5192,com.hotbtc.exchange,com.google.android.c2dm.permission.RECEIVE,customized
5193,com.hotbtc.exchange,android.permission.ACCESS_NETWORK_STATE,normal
5194,com.hotbtc.exchange,android.permission.INTERNET,normal
5195,com.hotbtc.exchange,android.permission.SYSTEM_ALERT_WINDOW,signature
5196,com.hotbtc.exchange,android.permission.WAKE_LOCK,normal
5197,com.hotbtc.exchange,android.permission.MANAGE_DOCUMENTS,unknown
5198,com.hotbtc.exchange,android.permission.READ_INTERNAL_STORAGE,signature
5199,com.hotbtc.exchange,android.permission.READ_PHONE_STATE,dangerous
5200,com.hotbtc.exchange,android.permission.USE_FINGERPRINT,normal
5201,com.hotbtc.exchange,android.permission.VIBRATE,normal
5202,com.hotbtc.exchange,com.android.launcher.permission.INSTALL_SHORTCUT,normal
5203,com.hotbtc.exchange,android.permission.MODIFY_AUDIO_SETTINGS,normal
5204,com.hotbtc.exchange,android.permission.ACCESS_COARSE_LOCATION,dangerous
5205,com.hotbtc.exchange,android.permission.ACCESS_FINE_LOCATION,dangerous
5206,com.hotbtc.exchange,android.permission.CAMERA,dangerous
5207,com.hotbtc.exchange,android.permission.READ_CONTACTS,dangerous
5208,com.hotbtc.exchange,android.permission.READ_CALENDAR,dangerous
5209,com.hotbtc.exchange,android.permission.WRITE_CALENDAR,dangerous
5210,com.hotbtc.exchange,android.permission.READ_EXTERNAL_STORAGE,dangerous
5211,com.hotbtc.exchange,android.permission.RECORD_AUDIO,dangerous
5212,com.hotbtc.exchange,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5213,com.hotbtc.exchange,android.permission.WRITE_SETTINGS,signature
5214,com.hotbtc.exchange,host.exp.exponent.permission.C2D_MESSAGE,customized
5215,com.hotbtc.exchange,android.permission.ACCESS_WIFI_STATE,normal
5216,com.hotbtc.exchange,android.permission.RECEIVE_BOOT_COMPLETED,normal
5217,com.hotbtc.exchange,android.permission.REQUEST_INSTALL_PACKAGES,signature
5218,com.hotbtc.exchange,android.permission.STORAGE,customized
5219,com.hotbtc.exchange,android.permission.FOREGROUND_SERVICE,normal
5220,com.hotbtc.exchange,com.sec.android.provider.badge.permission.READ,customized
5221,com.hotbtc.exchange,com.sec.android.provider.badge.permission.WRITE,customized
5222,com.hotbtc.exchange,com.htc.launcher.permission.READ_SETTINGS,customized
5223,com.hotbtc.exchange,com.htc.launcher.permission.UPDATE_SHORTCUT,customized
5224,com.hotbtc.exchange,com.sonyericsson.home.permission.BROADCAST_BADGE,customized
5225,com.hotbtc.exchange,com.anddoes.launcher.permission.UPDATE_COUNT,customized
5226,com.hotbtc.exchange,com.majeur.launcher.permission.UPDATE_BADGE,customized
5227,com.hotbtc.exchange,com.google.android.providers.gsf.permission.READ_GSERVICES,customized
5228,com.hotbtc.exchange,com.google.android.gms.permission.ACTIVITY_RECOGNITION,dangerous
5229,com.hotbtc.exchange,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,customized
5230,com.hotbtc.exchange,android.permission.BIND_JOB_SERVICE,signature
5231,com.hotbtc.exchange,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,customized
5232,com.hotbtc.exchange,com.google.android.c2dm.permission.SEND,customized
5233,com.hotbtc.exchange,android.permission.INSTALL_PACKAGES,dangerous
5234,com.ellipal.wallet,android.permission.USE_FINGERPRINT,normal
5235,com.ellipal.wallet,com.ellipal.wallet.permission.JPUSH_MESSAGE,customized
5236,com.ellipal.wallet,android.permission.RECEIVE_USER_PRESENT,customized
5237,com.ellipal.wallet,android.permission.INTERNET,normal
5238,com.ellipal.wallet,android.permission.READ_PHONE_STATE,dangerous
5239,com.ellipal.wallet,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
5240,com.ellipal.wallet,android.permission.READ_EXTERNAL_STORAGE,dangerous
5241,com.ellipal.wallet,android.permission.ACCESS_NETWORK_STATE,normal
5242,com.ellipal.wallet,android.permission.ACCESS_WIFI_STATE,normal
5243,com.ellipal.wallet,android.permission.CAMERA,dangerous
5244,com.ellipal.wallet,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICECopy,customized
5245,com.ellipal.wallet,android.permission.REQUEST_INSTALL_PACKAGES,signature
5246,com.ellipal.wallet,android.permission.WAKE_LOCK,normal
5247,com.ellipal.wallet,android.permission.FLASHLIGHT,customized
5248,com.ellipal.wallet,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,unknown
5249,com.ellipal.wallet,android.permission.WRITE_SETTINGS,signature
5250,com.ellipal.wallet,android.permission.VIBRATE,normal
5251,com.ellipal.wallet,android.permission.SYSTEM_ALERT_WINDOW,signature
5252,com.ellipal.wallet,android.permission.CHANGE_WIFI_STATE,normal
5253,com.ellipal.wallet,android.permission.ACCESS_FINE_LOCATION,dangerous
5254,com.ellipal.wallet,android.permission.ACCESS_BACKGROUND_LOCATION,dangerous
5255,com.ellipal.wallet,android.permission.ACCESS_COARSE_LOCATION,dangerous
5256,com.ellipal.wallet,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,normal
5257,com.ellipal.wallet,android.permission.CHANGE_NETWORK_STATE,normal
